,business_id,review_count,categories,categories_new,city,coordinates.latitude,coordinates.longitude,location.zip_code,stars,neighborhoods,price,oldest_review,std_of_stars,reviews_per_week,median_of_stars,reactions_per_week,stars_linear_coef,restaurant_density,restaurant_similar_density,zreview_count_all,zstar_all,zprice_all,zreview_per_week_all,is_claimed,is_chain,is_closed
1232,4iJUNAUVYNEuh16yK6Virg,46,"['Barbeque', 'Restaurants']","[{'alias': 'bbq', 'title': 'Barbeque'}]",Gilbert,33.3093821853864,-111.742198850157,85296,4.0,[],2.0,9338.0,1.111999644728605,0.004819019061897622,4.0,0.005889912186763761,-0.0008905118744892856,21.0,2.0,0.03285963641417367,0.08571428571428567,0.047619047619047616,0.5052525372087532,False,True,False
1233,wAs-stW0HP6OXVXdpawnBQ,5,"['Vietnamese', 'Restaurants']","[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'chinese', 'title': 'Chinese'}]",Phoenix,33.50817,-112.13464,85017,3.0,[],1.0,14315.0,1.16619037896906,0.00034928396786587494,4.0,0.0011875654907439748,-0.0005857036159569486,4.0,3.0,0.0,-0.025,0.0,-0.5065090076155325,True,False,True
1234,CMp3mSkdZeJDGXHGVHke-Q,6,"['Italian', 'Pizza', 'Restaurants']","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Glendale,33.664599,-112.20189,85308,3.5,[],1.0,16366.0,1.1055415967851334,0.0003666137113528046,3.5,0.0004888182818037394,-0.000654732824950632,20.0,10.0,-0.8144563668015098,-0.020000000000000018,-0.10526315789473684,-0.9454944136435949,True,True,False
1235,c0RSs2KYK5Y-ZlSrNq9LyA,139,"['Sushi Bars', 'Japanese', 'Restaurants']","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",Phoenix,33.5373335871053,-112.047064870536,85016,3.5,[],2.0,17675.0,1.1145275816424223,0.007864214992927865,4.0,0.0373974540311174,7.181412915822781e-05,25.0,2.0,0.8162521215334534,-0.04800000000000004,0.09000000000000002,0.4064449901957633,True,False,False
1236,CMvCbtkcHH9Gp0S3w1_aQA,21,"['Chinese', 'Restaurants']","[{'alias': 'chinese', 'title': 'Chinese'}]",Chandler,33.2341019292333,-111.789879798889,85249,3.5,[],1.0,13510.0,1.2777531299998799,0.0015544041450777201,4.0,0.0031828275351591414,0.0019017486465605802,3.0,1.0,0.8998425413316951,0.1,0.0,0.6249730892114848,False,False,False
1237,SgGINtDKQgoXoAnQgrDKDg,28,"['American (Traditional)', 'Restaurants']","[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",Phoenix,33.3217353820801,-111.975814819336,85044,3.0,[],2.0,14637.0,1.1451573950918745,0.0018446402951424472,3.0,0.004850720776115324,5.487887625190222e-05,46.0,4.0,-0.3148576999892957,-0.10434782608695654,0.0888888888888889,-0.41420873960908333,True,True,False
1238,ahKN6wh6z2vZsd8C7AyG5A,73,"['Burgers', 'American (Traditional)', 'Fast Food', 'Restaurants']","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",Mesa,33.38054,-111.75456,85204,3.0,[],2.0,10549.0,1.3196268031553204,0.006920087212058015,3.0,0.013271400132714002,7.790271238199369e-05,25.0,11.0,2.793969675745425,-0.04400000000000004,0.15999999999999998,3.292586641414088,True,True,False
1239,s5BD7v8zO-YCjm9xnOLo8g,25,"['Pizza', 'Restaurants']","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",Chandler,33.32267,-111.82267,85225,3.0,[],2.0,12796.0,1.3948476619330155,0.0019537355423569864,4.0,0.0025789309159112224,-0.0013568132519836717,5.0,4.0,-0.14789687358326845,-0.1,0.15000000000000002,-0.22494896630948827,False,True,False
1240,m9Wqqma30o-hH2fAX7dnug,69,"['Chinese', 'Restaurants']","[{'alias': 'chinese', 'title': 'Chinese'}]",Phoenix,33.4949188232422,-112.012260437012,85018,4.0,[],2.0,18529.0,1.1276442703725746,0.0037238922769712345,4.0,0.010631982298019321,-0.00011741859713653661,25.0,4.0,-0.08424015253474418,0.07999999999999999,0.12,-0.2536632527053234,True,False,False
1241,dnfSnHElLXntC6lWjomWPw,11,"['Russian', 'Restaurants']","[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'uzbek', 'title': 'Uzbek'}, {'alias': 'kosher', 'title': 'Kosher'}]",Phoenix,33.5521977220807,-112.099255855658,85021,3.5,[],2.0,16086.0,1.1499191491521379,0.0006838244436155664,3.0,0.0030461270670147957,-5.1349597060222076e-05,17.0,3.0,-0.08275394684723592,-0.01764705882352944,0.19117647058823528,-0.5202195669420527,False,False,False
1244,pNJhovUsGAZ4XqG3lCU-5g,10,"['Food', 'Bagels', 'Delis', 'Restaurants']","[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Phoenix,33.6388283,-112.0657654,85022,4.0,[],1.0,10206.0,0.8944271909999159,0.0009798157946306093,4.0,0.0007838526357044876,0.0017973366948897914,24.0,6.0,-0.36996485982441774,0.1333333333333333,-0.07291666666666669,-0.27326448827258504,False,True,False
1245,5kRug3bEienrpovtPRVVwg,272,"['Mexican', 'Restaurants']","[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}]",Phoenix,33.53043,-112.0471,85016,4.0,[],2.0,20237.0,0.9755804389432363,0.013391312941641548,5.0,0.044028265059050255,0.00014358094274585098,19.0,6.0,2.299008793970117,0.03157894736842106,0.07894736842105265,1.2150741644207907,True,False,False
1246,9ucO4e2ZQeeXANqMZT67GQ,32,"['Greek', 'Mediterranean', 'Restaurants']","[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",Tempe,33.4241651149511,-111.939458389202,85281,4.0,[],1.0,13860.0,0.8472151069828724,0.002308802308802309,4.0,0.0067821067821067825,0.0007143335787342892,93.0,9.0,-0.4183401927530894,0.1064516129032258,-0.12209302325581395,-0.4323224386709123,True,False,False
1247,fmWyI5ec05F8PJpx3eNpLg,55,"['Food', 'Restaurants', 'Italian']","[{'alias': 'italian', 'title': 'Italian'}]",Scottsdale,33.61096,-111.92756,85254,4.0,[],2.0,17444.0,1.0438327341387148,0.003152946571887182,4.0,0.0034969043797294197,-8.031792062791358e-05,25.0,4.0,-0.28777904312904284,0.07199999999999998,0.030000000000000027,-0.33920364166115036,False,False,False
1248,WfCqK14lbTLRDgjMNDEa_g,4,"['Pizza', 'Restaurants']","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",Tempe,33.3773640579519,-111.908305029823,85283,4.0,[],2.0,6258.0,0.4330127018922193,0.0006391818472355385,4.0,0.0011185682326621924,0.0019486477811029802,21.0,4.0,-1.0241862976424103,0.11428571428571432,0.16666666666666669,-0.695092031213988,True,True,False
1249,uR2aNW75R4oYs9w7aw-_kQ,235,"['Steakhouses', 'Sushi Bars', 'Japanese', 'Restaurants']","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'teppanyaki', 'title': 'Teppanyaki'}]",Scottsdale,33.61641,-111.9263,85254,3.5,[],2.0,21679.0,1.1042860652465432,0.010839983394067993,4.0,0.02315604963328567,0.00015082459789351517,33.0,4.0,2.6684423671850657,-0.030303030303030276,0.04545454545454547,0.9014270855659963,True,False,False
1250,J2osMAKvq8w0NIZoGkorxw,6,"['Burgers', 'Restaurants']","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Phoenix,33.583068,-111.9762581,85028,2.5,[],1.0,3696.0,1.49071198499986,0.0016233766233766235,2.5,0.004058441558441558,0.016190556921251178,13.0,4.0,-0.664748458765273,-0.18461538461538457,-0.08333333333333331,-0.15315529895404364,True,True,False
1251,Hd6Kh_BcorPhCWVn6pMu4Q,54,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']","[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Scottsdale,33.613515,-111.864729,85260,3.5,[],2.0,14322.0,1.201043808516192,0.003700600474794023,4.0,0.006563329143974305,-0.0006055069211472774,9.0,2.0,0.5534032381843477,0.0,0.16666666666666669,0.5029717100928034,True,True,False
1252,RbWAL8KYgUp9pNSeLSjXtQ,36,"['Buffets', 'Salad', 'Restaurants']","[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'salad', 'title': 'Salad'}]",Scottsdale,33.5383672218694,-111.887108890141,85250,4.0,[],2.0,17633.0,0.9460770203292442,0.0020416264957749675,4.0,0.006011455793115182,0.00032824971595964966,9.0,4.0,0.7633862853691147,0.1333333333333333,0.16666666666666669,0.14879316804262135,True,True,False
1253,TBTaMIaeDw5B79hXDZBtrA,6,"['Mexican', 'Restaurants']","[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Phoenix,33.4807599,-111.99278,85018,4.0,[],1.0,14119.0,0.3726779962499649,0.00042495927473617113,4.0,0.0012040512784191515,0.0005618836042083467,35.0,14.0,-0.4242077270923763,0.12000000000000002,-0.09285714285714286,-0.5361326515848398,True,True,False
1254,HIUpEkJW68pmrcVysWe9Dw,5,['Restaurants'],"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",Chandler,33.3395385742188,-111.84252166748,85225,1.5,[],1.0,4053.0,1.2000000000000002,0.001233654083395016,1.0,0.0014803849000740192,0.015425086691378695,18.0,5.0,-0.6935042382655877,-0.3666666666666667,-0.10294117647058826,-0.34348215435811463,False,True,False
1255,xI8fuMPM6SAmaySdYFDOmw,5,"['Burgers', 'Sandwiches', 'Restaurants']","[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]",Youngtown,33.6052428683676,-112.300182133913,85363,3.0,[],2.0,6797.0,0.6324555320336759,0.0007356186552890981,3.0,0.0007356186552890981,0.0005848594509631904,6.0,4.0,1.2998673672393628,-0.0666666666666667,0.15000000000000002,1.3195819441398178,True,True,False
1256,bLbZRs9Kcy1aXsdRWYJIgg,3,"['Fast Food', 'Pizza', 'Restaurants']","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",Phoenix,33.64103,-112.02933,85032,2.5,[],2.0,10143.0,1.247219128924647,0.0002957704821058858,2.0,0.0004929508035098097,0.0025797427667625375,15.0,9.0,-0.5997225752117767,-0.14000000000000004,0.13333333333333336,-0.7002551164561904,True,True,False
1257,Lx4ZFP6dIMzi7Ib-ljV-ww,60,"['Mexican', 'Restaurants']","[{'alias': 'mexican', 'title': 'Mexican'}]",Chandler,33.3074261253107,-111.874065755565,85224,3.5,[],1.0,17248.0,1.189187397623548,0.003478664192949907,4.0,0.005739795918367347,-0.00015583886302980064,27.0,5.0,0.16745964224780457,0.04444444444444447,-0.125,0.08599597233741348,False,True,False
1259,VSSO193ph86tmxDVaSDb3A,7,"['Bars', 'American (Traditional)', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Restaurants']","[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Scottsdale,33.5382851,-111.8888132,85250,3.0,[],2.0,3199.0,1.0671873729054748,0.001875586120662707,3.5,0.002813379180994061,-0.014455374280230327,11.0,5.0,-0.6441511496727563,-0.09090909090909091,0.15909090909090912,-0.2925454725300849,True,True,False
1260,dpYdTnCG4b_qiA0S_TKzjg,26,"['Hot Dogs', 'Restaurants']","[{'alias': 'hotdog', 'title': 'Hot Dogs'}]",Gilbert,33.3068977296352,-111.723421365023,85297,4.0,[],1.0,12712.0,0.9880948137434712,0.0020453115166771552,4.0,0.004641283826305853,0.0007347975767565956,6.0,1.0,0.9842837457201916,0.16666666666666669,0.0,0.9305006325191149,False,False,False
1261,ggjdeyeuUVcNmBkoEXA13g,9,"['Mexican', 'Restaurants']","[{'alias': 'mexican', 'title': 'Mexican'}]",Scottsdale,33.4830062,-111.9348949,85251,5.0,[],1.0,13839.0,0.4330127018922193,0.0005780764506105933,5.0,0.0016619697955054557,0.0007583944117628917,55.0,13.0,-0.9486776051725223,0.27999999999999997,-0.19545454545454544,-0.9008763208525897,True,False,False
1262,O-ylVyHn6e6kaoJO-jHj-w,27,"['American (Traditional)', 'Steakhouses', 'Restaurants']","[{'alias': 'bbq', 'title': 'Barbeque'}]",Phoenix,33.5489349365234,-112.046249389648,85020,3.5,[],2.0,16114.0,1.280860478947451,0.0016755616234330397,4.0,0.005026684870299118,-0.0003954398513315599,15.0,1.0,-0.41776966804264354,-0.020000000000000018,0.08333333333333331,-0.4639635332400292,True,False,False
1263,PXmR1MgOAWB066XH20HjxQ,85,"['Thai', 'Restaurants']","[{'alias': 'thai', 'title': 'Thai'}]",Phoenix,33.5091743469238,-112.088806152344,85013,3.5,[],2.0,18543.0,1.1177804375529052,0.004530011325028313,4.0,0.017041471175106508,1.581359823255229e-05,31.0,1.0,-0.026209374720153965,-0.019354838709677403,0.15322580645161288,-0.22899819237567862,False,True,False
1264,5q2G7FK3J_Eml_mcldO7Lg,3,"['Fast Food', 'Restaurants']","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",Gold Canyon,33.3584480285645,-111.467315673828,85218,2.5,[],2.0,5292.0,0.4714045207910317,0.0005668934240362812,3.0,0.0005668934240362812,0.00034131418602887276,3.0,2.0,-0.8429272304235246,-0.2,0.08333333333333331,-1.3172152116866778,False,True,False
1265,PwxvN0SnAGPdqXdNEYVT3g,202,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",Phoenix,33.457863,-112.068359,85004,4.0,[],2.0,8561.0,1.061230298890624,0.023478565588132227,4.0,0.06996846162831445,0.0003638899131048042,110.0,27.0,1.2290249465808716,0.11818181818181817,0.12045454545454548,2.214822256603402,True,False,False
1266,gL-bTBj3lYtDz7H2IK4jUw,8,"['Burgers', 'Fast Food', 'Restaurants']","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Gila Bend,32.9439539462328,-112.731980234385,85337,3.5,[],1.0,13629.0,1.1110243021644486,0.0005869836378310955,3.5,0.0025680534155110425,-0.0010754799841225177,2.0,3.0,1.0,-0.05,0.0,-1.0,False,True,False
1267,7xDt8CLZt66PkYYDqHka9w,3,"['American (New)', 'Restaurants']","[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Chandler,33.3190116882324,-111.970481872559,85226,3.5,[],2.0,5593.0,1.699673171197595,0.0005363847666726265,4.0,0.00035758984444841767,-0.013157894736842108,45.0,16.0,-0.8976512650273589,-0.0022222222222222144,0.10227272727272729,-0.5667212193542052,False,True,True
1268,sbsFamEj5wDxNAjUKrMcSw,264,"['Breakfast & Brunch', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Scottsdale,33.4916179,-111.9258402,85251,3.5,[],2.0,9737.0,1.205610487026869,0.02639416658108247,4.0,0.05751258087706686,0.0004223936723541985,124.0,50.0,1.6242702772982203,-0.020967741935483897,0.042682926829268275,2.2767543598586437,True,False,False
1269,AYy4JyMedIRIzTYzq6Ks_w,11,"['Steakhouses', 'Restaurants']","[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Phoenix,33.5787,-112.11809,85051,3.5,[],2.0,4697.0,1.1661903789690602,0.0021290185224611454,4.0,0.008090270385352353,0.00035187630710004677,33.0,17.0,-0.40763623994513787,-0.02424242424242422,0.10606060606060608,-0.029753210871697758,True,True,False
1270,PN3aQAH-RONnK-ahkNm0xg,53,"['American (Traditional)', 'Restaurants']","[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",Phoenix,33.5230997097142,-112.049281851815,85014,3.0,[],2.0,6853.0,1.3935343088071008,0.007587917700277251,3.0,0.018823872756457027,-0.0007579292448636206,20.0,6.0,-0.6586366941450869,-0.15499999999999997,0.0625,0.08667801661884093,True,True,False
1271,4AKcmN--0hbF0kX9pg8scg,213,"['Burgers', 'Restaurants']","[{'alias': 'burgers', 'title': 'Burgers'}]",Tempe,33.422317,-111.936309,85281,4.0,[],1.0,20076.0,0.9992741129612374,0.010460251046025104,4.0,0.02156804144251843,9.543788111480615e-05,100.0,12.0,1.6306991271639415,0.10999999999999996,-0.11684782608695654,1.022025920153489,False,False,False
1272,F8q_9PUl-Lwjj9xIRPArcg,157,"['Burgers', 'Hot Dogs', 'Sandwiches', 'Restaurants']","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",Phoenix,33.5958365,-112.134591,85029,4.5,[],1.0,9240.0,0.8078089111731945,0.016666666666666666,5.0,0.09329004329004328,-0.0002974213904443919,15.0,7.0,3.4857015119879162,0.19333333333333336,-0.04999999999999999,3.6289884829638024,True,False,False
1273,UeYT4UMnfpb9lJkmKnz17w,11,"['Mexican', 'Restaurants']","[{'alias': 'mexican', 'title': 'Mexican'}]",Tempe,33.3925755,-111.9397486,85282,3.5,[],2.0,13657.0,0.8907235428302467,0.0008054477557296625,4.0,0.001098337848722267,-0.0002828006678268504,14.0,2.0,-0.6131425320793068,0.02857142857142856,0.15384615384615385,-0.6595868061152834,False,False,False
1274,fmWgJUef81cuaVA9VB0khQ,4,['Restaurants'],"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",Apache Junction,33.4126739501953,-111.550933837891,85120,2.0,[],2.0,8820.0,1.299038105676658,0.00045351473922902497,1.0,0.0010204081632653062,0.0017932746575265415,12.0,5.0,-0.3893192863530618,-0.2416666666666667,0.13636363636363635,-0.20029863617733468,True,True,False
1275,0lEp4vISRmOXa8Xz2pWhbw,54,"['Soup', 'American (New)', 'Sandwiches', 'Restaurants']","[{'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",Phoenix,33.508736,-112.041489,85016,4.0,[],1.0,5299.0,1.0510279555338236,0.009813172296659747,4.0,0.023211926778637478,-0.0013361923036393642,48.0,14.0,-0.2444042859453459,0.07916666666666669,-0.15217391304347827,0.399757427671147,True,True,False
1276,Vbcd56jQ5tsrlsvTUHBz8Q,7,"['Mexican', 'Restaurants']","[{'alias': 'mexican', 'title': 'Mexican'}]",Mesa,33.4213638305664,-111.850105285645,85201,4.5,[],2.0,8568.0,0.45175395145262565,0.0008169934640522876,4.0,0.00035014005602240897,0.0011518258644751124,14.0,10.0,-0.5722353695516942,0.11428571428571432,0.19642857142857145,-0.6073935627543428,True,False,False
1277,uS2T2BMt7_EE7mhM3m3I7w,43,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']","[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Scottsdale,33.574074,-111.861973,85258,3.5,[],2.0,17507.0,1.2826588123848999,0.002456160392985663,4.0,0.0027988804478208716,-6.898067134246997e-05,4.0,3.0,1.552424806244502,-0.075,0.0625,0.14916730578922446,True,False,False
1278,eO-o7FRjNEzcSEG8pakkzA,32,"['Food', 'American (New)', 'Breweries', 'Restaurants']","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breweries', 'title': 'Breweries'}]",Scottsdale,33.5814933,-111.9235093,85260,4.5,[],2.0,2863.0,0.7118052168020874,0.010478519035976248,4.5,0.02444987775061125,-0.0006767724818423908,29.0,11.0,-0.42536525228894717,0.17241379310344832,0.05357142857142855,1.3881399987614376,True,False,False
1279,f9xITzdfPbqQUoBxmSNymQ,36,"['Sandwiches', 'Restaurants']","[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'wraps', 'title': 'Wraps'}, {'alias': 'soup', 'title': 'Soup'}]",Scottsdale,33.49528,-111.89986,85251,3.5,[],1.0,12376.0,1.2332207155790622,0.0029088558500323207,4.0,0.012362637362637362,-0.00021194064339861393,12.0,5.0,-0.20188333574575848,0.016666666666666698,-0.10416666666666669,-0.05597285465153575,True,True,False
1280,DRekXCjdmPESqDpwaQ0x2w,7,"['Mexican', 'Restaurants']","[{'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.4950949,-112.1539216,85031,4.0,[],1.0,7112.0,1.124858267715973,0.000984251968503937,5.0,0.003937007874015748,0.0004240851327091646,5.0,3.0,0.114332390095006,0.05999999999999996,-0.09999999999999998,0.4721098063023636,True,True,False
1282,T9BPnYNKtk6B42W0cJJXnA,18,"['Breakfast & Brunch', 'Sandwiches', 'Restaurants']","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Casa Grande,32.8773880004883,-111.753707885742,85222,3.5,[],1.0,11956.0,1.5275252316519468,0.0015055202408832385,4.5,0.0019237203077952492,0.00048090119166743105,7.0,2.0,1.3719886811400706,0.1,-0.14285714285714285,1.269465044975907,True,False,False
1283,Jw1ucgEz9SlUKK7_7sqOdw,14,"['Chinese', 'Restaurants']","[{'alias': 'chinese', 'title': 'Chinese'}]",Phoenix,33.40706,-112.0443,85040,4.0,[],1.0,12712.0,1.4232042032265197,0.0011013215859030838,4.0,0.0031466331025802393,-0.002213022488998954,4.0,1.0,-0.3428726929917567,0.075,-0.0625,-0.5085496079208578,False,False,False
1284,9NT8Ne1DICkv0ebX-gVK5g,22,"['Mexican', 'Restaurants']","[{'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.64171,-112.0998649,85023,3.5,[],1.0,11676.0,1.2572106078126664,0.0018842069201781431,4.0,0.00368276807125728,-0.0016583695809828357,20.0,3.0,0.5965368325095682,0.03499999999999996,-0.03947368421052633,0.6588171554056393,True,True,False
1285,mBDhy9j4qwKRnf4h8UQnrQ,20,"['Mexican', 'Restaurants']","[{'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.600546,-111.9792789,85032,3.5,[],1.0,13944.0,1.0618380290797649,0.001434308663224326,3.0,0.005522088353413655,-0.0002269400745067221,27.0,4.0,-0.5174231627884376,0.014814814814814791,-0.17592592592592593,-0.5315994529920278,True,True,False
1286,JuBygU4XDjqSeW9okyvbsQ,165,"['Food', 'Sandwiches', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants']","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Gilbert,33.32182,-111.72617,85296,4.0,[],1.0,16737.0,1.0301088926688797,0.009798649698273286,4.0,0.025631833661946584,-0.00015078066895362474,2.0,3.0,-1.0,0.0,-0.125,-1.0,True,False,False
1287,BblCFCBYOJxU-tbvMDXuTQ,10,"['American (Traditional)', 'Restaurants']","[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",Mesa,33.39352,-111.69576,85206,2.5,[],2.0,12411.0,1.3425606637327303,0.0007251631617113851,2.0,0.00048344210780759005,-0.001872694970368083,20.0,14.0,-0.2068037886801132,-0.22000000000000003,0.08750000000000002,-0.5134219520467852,True,True,False
1288,5W2s7_z9u15l1HcuoAHsfg,5,['Restaurants'],"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'kosher', 'title': 'Kosher'}]",Scottsdale,33.585636138916,-111.927543640137,85254,4.0,[],2.0,3101.0,1.4142135623730951,0.0009674298613350532,5.0,0.0006449532408900354,-0.08079625292740046,29.0,5.0,-0.8873083764806888,0.07241379310344831,0.05357142857142855,-0.7688258237011776,False,False,True
1289,nH4CEJwrRXPxhfdL2pz3MA,20,"['Chinese', 'Restaurants']","[{'alias': 'chinese', 'title': 'Chinese'}]",Gilbert,33.336905433294,-111.77177133333,85296,3.5,[],1.0,12306.0,1.0049875621120892,0.0016252234682268812,4.0,0.001300178774581505,-0.000451989559288943,9.0,1.0,1.1746915398637692,0.033333333333333305,-0.1111111111111111,0.735360331286045,True,False,False
1290,KHU2QER24Dbucct1dfEWGQ,5,"['Chinese', 'Restaurants']","[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Phoenix,33.711702,-112.111312,85085,3.0,[],1.0,9331.0,0.39999999999999997,0.0005358482477762298,3.0,0.0007501875468867217,0.002467393761742533,20.0,7.0,-0.803929802431744,-0.10999999999999996,-0.11249999999999999,-0.7398527733566169,True,True,False
1291,mLH4DEWVcYVFHwsVNyb-uw,9,"['Food', 'Greek', 'Restaurants']","[{'alias': 'greek', 'title': 'Greek'}]",Glendale,33.53807,-112.1665,85301,3.0,[],1.0,17416.0,1.5634719199411433,0.0005167661920073496,3.0,0.0008038585209003215,-0.002242807964433374,15.0,1.0,-0.5080205750425828,-0.05999999999999996,-0.06666666666666665,-0.5827499809761637,True,False,False
1293,fPExBO1aXA5c4uwlHFyx2Q,80,"['Restaurants', 'Pizza', 'Italian']","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",Scottsdale,33.4865601,-111.9090649,85251,4.0,[],2.0,17913.0,0.9934863469774038,0.004354379500921119,4.0,0.0068665215206833025,6.979694619119187e-05,28.0,5.0,0.005985234683034422,0.06785714285714288,0.07142857142857145,-0.19387436061289645,True,False,False
1294,4hNjK7TpXjb86rfLDvL1lA,3,"['Do-It-Yourself Food', 'Health Markets', 'Specialty Food', 'Food', 'Gluten-Free', 'Restaurants']","[{'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'salad', 'title': 'Salad'}]",Phoenix,33.58303747886,-111.976262497132,85028,4.0,[],2.0,3857.0,0.816496580927726,0.00077780658542909,4.0,0.00077780658542909,0.008660347648893141,13.0,3.0,-0.7784554319751222,0.11538461538461542,0.16666666666666669,-0.6822582127164744,True,True,True
