,business_id,review_count,categories,primary_category_clean,categories_new,city,coordinates.latitude,coordinates.longitude,location.zip_code,stars,neighborhoods,price,oldest_review,std_of_stars,reviews_per_week,median_of_stars,reactions_per_week,stars_linear_coef,restaurant_density,restaurant_similar_density,zreview_count_all,zstar_all,zprice_all,zreview_per_week_all,is_claimed,is_chain,is_closed
1536,rvHy0q0Gnqxy3G87BNluaQ,33,"['Seafood', 'Restaurants', 'Italian']",Seafood,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",Surprise,33.63811,-112.36263,85374,3.5,[],2,12068,1.367879289,0.002651641,4,0.002568777,0.00067104,24,6,0.668397757,0.020833333,0.119047619,0.199902068,TRUE,TRUE,FALSE
1537,7LuKiasIyGUEo7uipN10Eg,32,"['Hawaiian', 'Restaurants']",Hawaiian,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}]",Mesa,33.3950996,-111.7530212,85206,4,[],1,16891,1.085766498,0.001776094,4,0.003670594,-0.000252599,9,1,0.585059722,0.188888889,-0.138888889,0.121070325,TRUE,FALSE,FALSE
1538,hLAWdi804nVfTLF7T0rB1Q,13,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.49383,-112.01264,85018,4,[],1,16163,1.300887271,0.000804306,5,0.001856091,0.000150269,26,3,-0.682770834,0.069230769,-0.115384615,-0.550116245,TRUE,TRUE,FALSE
1539,lh7FwvY_yboBt9206Dacpg,3,"['Fast Food', 'Restaurants']",Fast Food,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",Gila Bend,32.94358826,-112.7335434,85337,4,[],1,3458,0,0.000867553,4,0.001735107,0,2,2,-1,0.05,0,1,FALSE,TRUE,FALSE
1541,QsvRjgQacMMFf8dit7qqDw,4,['Restaurants'],Restaurants,"[{'alias': 'chinese', 'title': 'Chinese'}]",Phoenix,33.43927,-112.07348,85004,2.5,[],1,7133,1.299038106,0.000560774,2,0.00042058,-0.00644545,71,4,-0.50314465,-0.171830986,-0.147887324,-0.578162462,FALSE,FALSE,FALSE
1542,oIkwj10HmUiognO68j7jOg,69,"['American (Traditional)', 'Sushi Bars', 'Restaurants']",American (Traditional),"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Phoenix,33.67681,-111.966607,85054,3,[],2,13118,1.290850645,0.005107486,3,0.004802561,0.000833063,36,11,0.624182739,-0.075,0.042857143,0.312237641,TRUE,TRUE,FALSE
1543,PdWe3jF9YEu5fWBiQXZIgg,38,"['Arts & Entertainment', 'American (Traditional)', 'Arcades', 'Restaurants']",Arts & Entertainment,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'eatertainment', 'title': 'Eatertainment'}]",Phoenix,33.6766309,-111.972974,85050,3,[],2,13601,1.087896137,0.002793912,3,0.010440409,0.000611867,36,10,-0.126450813,-0.075,0.042857143,-0.262337658,TRUE,TRUE,FALSE
1544,oLYOGtdW5RxvaBiSdv3WCw,8,"['Food', 'Bagels', 'Delis', 'Restaurants']",Bagels,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'delis', 'title': 'Delis'}]",Tempe,33.41804325,-111.9342374,85281,3,[],1,17479,1.299038106,0.000457692,3,0.00074375,-0.000117589,96,8,-0.730146216,-0.091666667,-0.111111111,-0.783587052,FALSE,TRUE,FALSE
1545,strMzTo9IsGhUVBkcB73jw,14,"['Nightlife', 'Restaurants']",Nightlife,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Mesa,33.42245,-111.87482,85201,4,[],1,12796,1.14508711,0.001094092,4,0.001250391,0.001630985,26,8,-0.502776931,0.084615385,-0.057692308,-0.567273636,TRUE,FALSE,FALSE
1546,_AvHni-xdRHmZ3XfYHwGkg,144,"['Modern European', 'American (New)', 'Restaurants']",Modern European,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'ramen', 'title': 'Ramen'}]",Scottsdale,33.50668716,-111.9266663,85251,4,[],4,12754,1.225992,0.011212169,4,0.056531284,-0.000397529,108,28,0.411058057,0.077777778,0.530660377,0.462521548,TRUE,FALSE,TRUE
1547,MwaFQkJxzqg8G5_hTip99A,59,"['Seafood', 'American (Traditional)', 'Restaurants']",Seafood,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Tempe,33.37895,-111.96654,85283,3,[],2,17080,1.340842903,0.003395785,3,0.007494145,0.001183224,27,9,0.931924774,-0.02962963,0.134615385,0.914314401,TRUE,TRUE,FALSE
1548,mTc8M-drs2HSG8paNUTTQg,13,"['Fast Food', 'Mexican', 'Restaurants']",Fast Food,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Phoenix,33.53794861,-112.0641251,85020,3.5,[],1,9548,1.366663307,0.001152074,4,0.003875157,0.002247341,15,5,-0.81003499,-0.013333333,-0.116666667,-0.802680912,TRUE,TRUE,FALSE
1549,lhRUPA28pRIN1MnllN-o9g,89,"['Vegetarian', 'Indian', 'Restaurants']",Vegetarian,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",Tempe,33.44808875,-111.9268834,85281,3.5,[],2,18648,1.33740908,0.00477263,4,0.015926641,-4.74E-05,11,5,0.035863152,-0.045454545,0.136363636,-0.047858071,TRUE,FALSE,FALSE
1550,Zx8_4zKdDBSO3qGrkukBIA,431,"['Asian Fusion', 'Mexican', 'Restaurants']",Asian Fusion,"[{'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.62683138,-112.1002996,85023,4,[],1,20727,1.104673985,0.020552902,4,0.071742172,2.36E-05,9,1,2.821431048,0.133333333,-0.055555556,2.818428231,TRUE,TRUE,FALSE
1551,4Vai2JNI48yffzQ7CMezBA,20,"['Delis', 'Restaurants']",Delis,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'pizza', 'title': 'Pizza'}]",Phoenix,33.627324,-112.134581,85053,4.5,[],1,12537,0.663324958,0.001595278,4.5,0.004546542,0.000481814,11,6,-0.278151632,0.172727273,-0.068181818,-0.215219981,TRUE,FALSE,TRUE
1552,sYZt3f1YFlg0ycDMyO-vJw,29,"['Bars', 'American (New)', 'Restaurants', 'Sports Bars', 'Nightlife']",Bars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Scottsdale,33.49217606,-111.9230118,85251,3.5,[],2,17703,1.243293543,0.00163814,4,0.002880868,-0.000156023,131,20,-0.727011835,-0.019083969,0.048076923,-0.748453685,TRUE,FALSE,FALSE
1554,tbRu-3NR5za1SEZkszcp5Q,21,"['Fast Food', 'Mexican', 'Restaurants']",Fast Food,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Glendale,33.7129904,-112.1385127,85310,3.5,[],1,8050,1.178030179,0.002608696,3,0.002484472,0.001443659,5,2,0.861253878,-0.02,-0.2,1.309881172,TRUE,TRUE,FALSE
1555,7x-e_cU8XX01gftJ8-s5Gw,5,"['Italian', 'Pizza', 'Restaurants']",Italian,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",Scottsdale,33.50035858,-111.9186096,85251,3.5,[],2,14112,0.8,0.000354308,4,0.00085034,-0.001696467,121,20,-0.991455365,-0.015702479,0.033613445,-0.936970248,TRUE,FALSE,FALSE
1556,AIM_3ESPX13J4G4ZNVOY_g,5,"['American (Traditional)', 'Fast Food', 'Restaurants']",American (Traditional),"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Phoenix,33.49419,-112.279647,85031,2,[],1,14007,0.829156198,0.000285571,1.5,0.001999,0.000736198,6,2,-0.701302797,-0.3,-0.083333333,-1.15103184,TRUE,TRUE,FALSE
1557,4r9-iKOagzn5oUvPE9Bz4Q,87,"['American (New)', 'Restaurants']",American (New),"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Phoenix,33.45174,-112.07317,85004,3.5,[],2,7133,1.270725915,0.012196832,4,0.04205804,0.000428885,93,32,0.136593659,0.01827957,0.107526882,0.805436171,TRUE,FALSE,FALSE
1558,usO0GycVQPwfaIMEuPPiFg,4,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Mesa,33.37944953,-111.6008377,85209,4.5,[],1,4515,0.433012702,0.000885936,4,0.000664452,0.001416332,5,4,-1.425162476,0.12,-0.05,-1.252591999,TRUE,TRUE,FALSE
1559,S8O3BoCDEK-te8U-0IvZog,131,"['Restaurants', 'Italian']",Restaurants,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Scottsdale,33.49461,-111.92421,85251,4.5,[],2,6461,0.832085851,0.020120724,5,0.043646494,-0.00041659,123,20,0.246994986,0.183739837,0.036885246,1.485928323,FALSE,FALSE,FALSE
1560,18TUn9oiW0k0yB6lheiOvw,165,"['Steakhouses', 'Restaurants']",Steakhouses,"[{'alias': 'steak', 'title': 'Steakhouses'}]",Phoenix,33.523984,-112.04698,85016,3.5,[],2,20258,1.224272427,0.00814493,4,0.025570145,-6.72E-05,18,3,0.654234097,-0.055555556,0.041666667,0.10918618,TRUE,FALSE,FALSE
1561,jgbEZzERVI4yvAAtXWW93A,157,"['Restaurants', 'Pizza', 'Italian']",Restaurants,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",Glendale,33.5384551,-112.18398,85301,4,[],2,13265,1.129661065,0.011760271,4,0.037165473,9.57E-05,17,2,2.279117064,0.105882353,0.161764706,2.861567,TRUE,FALSE,FALSE
1562,18oecrR4bf-ctLvVGEaSLg,21,"['Burgers', 'Restaurants']",Burgers,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Mesa,33.38336856,-111.8062891,85204,4,[],1,10934,1.023532631,0.001920615,4,0.002743735,-0.001084277,20,9,-0.31005787,0.095,-0.15,-0.189025384,TRUE,TRUE,FALSE
1563,kOtuKvPAAPl-w5YHaYNMlA,3,"['Latin American', 'Restaurants']",Latin American,"[{'alias': 'latin', 'title': 'Latin American'}]",Scottsdale,33.49584,-111.92855,85251,2.5,[],2,6538,1.247219129,0.000458856,3,0.000152952,0.009174312,121,2,-1.051778108,-0.223140496,0.03125,-0.95496779,TRUE,FALSE,TRUE
1564,CFaRVxsnN4Zjf28cbORKIA,100,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.56940079,-112.0742416,85020,3.5,[],2,22064,1.029411379,0.004486947,4,0.012237128,0.000330855,19,6,0.60779217,-0.042105263,0.171052632,0.059722282,TRUE,FALSE,FALSE
1565,xCryT3Vzk_RLIkhiuUJwjQ,93,"['Sushi Bars', 'Restaurants']",Sushi Bars,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",Scottsdale,33.6714884,-111.9069904,85255,4,[],2,16324,1.090185215,0.005574614,4,0.012435678,4.31E-06,8,3,2.02720566,0.125,0.03125,0.312917788,TRUE,FALSE,FALSE
1566,7a8nSGq152yAkKVKmsqpng,70,"['American (New)', 'Restaurants']",American (New),"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Carefree,33.82154,-111.92327,85377,4,[],2,14126,1.036530011,0.004813818,4,0.009910803,-0.000375006,7,1,0.917729135,0.028571429,-0.071428571,1.152652524,TRUE,FALSE,FALSE
1567,AkOruz5CrCxUmXe1p_WoRg,309,"['Asian Fusion', 'Italian', 'Japanese', 'Restaurants']",Asian Fusion,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'ramen', 'title': 'Ramen'}]",Phoenix,33.50980204,-112.0610866,85014,4,[],2,19670,1.011278193,0.015556685,4,0.042043721,-6.02E-05,45,3,1.852551894,0.066666667,0.127777778,0.871870617,FALSE,FALSE,FALSE
1568,t1XhXY-Vt4K1OPLkuOcsfg,6,"['Food', 'Bagels', 'Delis', 'Restaurants']",Bagels,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Scottsdale,33.58347203,-111.9760119,85254,3.5,[],1,11690,1.247219129,0.000513259,4,0.000855432,-0.001000356,14,3,-0.67000422,0.014285714,-0.096153846,-0.922099589,FALSE,TRUE,FALSE
1569,RYZ08XAToBaN-bS5HHVEhQ,54,"['Italian', 'Pizza', 'Restaurants']",Italian,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Phoenix,33.3308706,-111.9828309,85044,4,[],2,18431,0.895806416,0.002929846,4,0.006076719,0.000535595,24,13,0.532219697,0.079166667,0.104166667,0.073084263,TRUE,FALSE,FALSE
1571,fFlMAm0RBdfzrDfpicTPJg,21,"['American (Traditional)', 'Restaurants']",American (Traditional),"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Mesa,33.38573,-111.69089,85206,3,[],2,12663,1.3,0.001579405,3,0.002448077,0.001271689,25,13,0.35119205,-0.124,0.104166667,0.226417235,TRUE,TRUE,FALSE
1572,lk-6NXfpSgvNw7zm0xtUVw,41,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Chandler,33.33605792,-111.8605831,85224,4,[],1,18711,0.997037031,0.002084335,4,0.005397894,-8.10E-05,30,2,-0.02986367,0.093333333,-0.094827586,-0.299225033,FALSE,FALSE,FALSE
1573,9lWwAw9u1IVlYKbGiVOTFg,6,"['Fast Food', 'Sandwiches', 'Restaurants']",Fast Food,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Phoenix,33.656986,-111.930243,85054,4,[],1,13440,0.577350269,0.000446429,4,0.000297619,0.000320251,13,6,-0.632516688,0.1,-0.134615385,-0.717966344,FALSE,TRUE,FALSE
1574,kFUku0uG1OzQ4OFC__FyHQ,6,"['Chinese', 'Restaurants']",Chinese,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Surprise,33.6388749,-112.3544272,85374,3,[],1,12593,1.264911064,0.000397046,4,0.001111729,0.000500512,26,6,-0.634770048,-0.084615385,-0.135416667,-0.640732533,TRUE,TRUE,FALSE
1575,sNuyncpQdcvfEpfZS-3Yew,153,"['Chinese', 'Restaurants']",Chinese,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",Chandler,33.32126617,-111.911644,85226,4,[],1,17640,0.951175647,0.00861678,4,0.015306122,-9.80E-05,16,3,2.549043873,0.0375,-0.0625,2.35736262,TRUE,FALSE,FALSE
1576,ckqbs45ngAwsgyvK_SWkvg,6,"['Italian', 'Pizza', 'Restaurants']",Italian,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Mesa,33.3880332,-111.6837198,85206,4,[],2,7651,0.687184271,0.000784211,4,0.000392106,8.33E-05,24,6,-0.582399382,0.058333333,0.097826087,-0.479150376,TRUE,TRUE,FALSE
1577,l6akDtf-QcEiApI40-0xSw,3,"['Italian', 'Pizza', 'Restaurants']",Italian,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",Casa Grande,32.87994,-111.74468,85122,1.5,[],1,9884,0.471404521,0.000303521,1,0.000101174,-0.000622674,10,4,-0.72019896,-0.31,-0.125,-0.853999127,TRUE,TRUE,FALSE
1578,puFrm8eNizztqaWr_e32pQ,57,"['Thai', 'Restaurants']",Thai,"[{'alias': 'thai', 'title': 'Thai'}]",Tempe,33.40772,-111.9508,85282,3.5,[],2,16499,1.056442818,0.003394145,4,0.011212801,-0.000459036,31,3,0.090763355,-0.009677419,0.141666667,0.03183029,TRUE,FALSE,FALSE
1579,-6O53B-ksqSKzWM6Y9moEQ,7,"['Nightlife', 'Bars', 'Sports Bars', 'Restaurants']",Nightlife,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bbq', 'title': 'Barbeque'}]",Gilbert,33.37837601,-111.8322983,85233,2.5,[],1,13839,1.27775313,0.000505817,3,0.001300672,0.000661195,8,5,-0.613212908,-0.2,-0.0625,-0.668568148,FALSE,FALSE,FALSE
1580,CEs_oJMtLsll3xBM9slBQQ,113,"['Breakfast & Brunch', 'Restaurants']",Breakfast & Brunch,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'waffles', 'title': 'Waffles'}]",Scottsdale,33.5023749,-111.933175,85251,3.5,[],2,19320,1.351020023,0.005797101,4,0.01884058,-0.000131006,117,15,0.057842909,-0.018803419,0.025862069,-0.296460593,TRUE,FALSE,FALSE
1581,m-3kIelwdkCO1F5G6vnENg,12,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Litchfield Park,33.50792,-112.35925,85340,3.5,[],2,13769,1.027402334,0.000871523,4,0.000653642,0.000910726,7,2,-0.321043877,0.042857143,-0.035714286,-0.520868021,TRUE,FALSE,FALSE
1582,ObnZiF99lqggVasgyGBtVA,189,"['Burgers', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']",Burgers,"[{'alias': 'burgers', 'title': 'Burgers'}]",Scottsdale,33.50029,-111.92644,85251,3.5,[],2,16149,1.10877146,0.011641588,4,0.033810143,0.000322465,120,6,0.816412666,-0.019166667,0.029411765,0.423290181,TRUE,FALSE,FALSE
1583,EWnSPExh_T5zTv6oMJOC5g,29,"['Chinese', 'Restaurants']",Chinese,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",Phoenix,33.305945,-111.99117,85048,3.5,[],2,12285,1.328369675,0.002360602,4,0.004639805,-0.002450299,27,2,-0.316668655,0.003703704,0.12962963,-0.259590087,TRUE,FALSE,FALSE
1584,Hn7f_Gh5ffvns_7nU4Wqxg,19,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.46781,-112.02978,85008,4,[],1,13566,0.669890635,0.00140056,4,0.003685685,0.000523262,13,7,-0.509656017,0.061538462,-0.096153846,-0.402732942,FALSE,FALSE,FALSE
1585,q-qjZDKcBdDRuIUxj7b97g,55,"['Seafood', 'Steakhouses', 'Restaurants']",Seafood,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",Scottsdale,33.55088937,-111.9239917,85258,3,[],3,20055,1.161363609,0.002692595,3,0.005235602,-0.000272276,10,7,-0.060655623,-0.11,0.1,-0.248389716,TRUE,FALSE,FALSE
1586,wdEnI9WTLHiqSCH1RdJ40w,11,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.48039246,-111.9786224,85018,3,[],1,13580,1.113404429,0.000810015,4,0.001472754,-0.001330321,25,5,-0.435816957,-0.076,-0.1,-0.487064396,FALSE,FALSE,FALSE
1587,Mog8cxUbSs5DJ-4nGczi_Q,14,"['Chinese', 'Restaurants']",Chinese,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'korean', 'title': 'Korean'}]",Chandler,33.32727814,-111.8581161,85224,3.5,[],2,13279,1.295596939,0.001054296,4,0.001882672,0.000232224,28,7,-0.556407766,-0.021428571,0.175925926,-0.61598725,TRUE,FALSE,TRUE
1588,DE8UVNCCpOE0vTAbGaMoeQ,57,"['Delis', 'Sandwiches', 'Restaurants']",Delis,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",Phoenix,33.56721,-112.13334,85051,4.5,[],1,16268,0.81875522,0.003503811,5,0.013953774,-1.80E-05,21,7,1.661564463,0.176190476,-0.130952381,1.51707695,TRUE,FALSE,FALSE
1589,LXBsdqhwSB0ebzBkZO4AXw,4,"['Cafes', 'Restaurants']",Cafes,"[{'alias': 'cafes', 'title': 'Cafes'}]",Tempe,33.4020958,-111.9693832,85282,3.5,[],2,17437,1.299038106,0.000229397,4,0.000344096,-0.000767738,26,1,-0.866522985,0.034615385,0.192307692,-1.320510891,TRUE,FALSE,FALSE
1590,7WGBi29_vj_7RcPVxpLNHA,122,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",Breakfast & Brunch,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Gilbert,33.35458,-111.79007,85234,4,[],2,17304,0.949874084,0.006992603,4,0.017972723,-5.88E-05,10,6,0.011259354,0.05,0.075,-0.250446824,TRUE,FALSE,FALSE
1591,kr3EFhoSwbJPrL_e_RD39g,80,"['American (New)', 'Restaurants']",American (New),"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",Phoenix,33.4475193,-112.0736438,85004,3.5,[],2,4039,1.195542895,0.019311711,4,0.063629611,-0.004972435,90,27,0.065526088,0.011111111,0.108333333,1.628349203,TRUE,FALSE,FALSE
1592,TsmBNiwMMeb8aRrZs00JBA,80,"['Greek', 'Middle Eastern', 'Restaurants']",Greek,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",Tempe,33.42355,-111.93684,85281,4,[],1,17920,1.021564364,0.004464286,4,0.012611607,-6.04E-05,102,12,0.141297144,0.109803922,-0.114361702,-0.031990597,TRUE,FALSE,FALSE
1593,J-HAglJTtSV2xaALR0XBOA,3,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Avondale,33.4447,-112.34053,85323,3.5,[],2,6027,1.247219129,0.00049776,3,0.00016592,-0.053191489,15,5,-1.025967727,0.006666667,0.216666667,-0.933964142,FALSE,FALSE,TRUE
1594,Unk6ToZjPfHBPWiGOwqVeA,3,"['Chinese', 'Restaurants']",Chinese,"[{'alias': 'chinese', 'title': 'Chinese'}]",Chandler,33.30522068,-111.9496382,85226,4.5,[],1,6916,0.471404521,0.000433777,5,0.000289184,0.00172,8,1,-1.051490182,0.1875,-0.0625,-0.997427998,FALSE,FALSE,FALSE
1595,1B5vpxnZYXKil_k5d5MpEQ,5,"['Fast Food', 'Tex-Mex', 'Restaurants']",Fast Food,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.58171309,-112.1359008,85029,3,[],1,13825,1.326649916,0.000361664,3,0.001518987,0.001656623,26,12,-0.633062851,-0.1,-0.096153846,-0.554311594,TRUE,TRUE,FALSE
1596,qcylQLL-fXdFHrdXC2jZFw,55,"['American (Traditional)', 'Restaurants']",American (Traditional),"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",Tempe,33.42410576,-111.9398257,85281,2.5,[],1,19411,1.314162593,0.002781928,3,0.007057854,-0.000118256,93,23,-0.162308813,-0.193548387,-0.122093023,-0.349908482,TRUE,FALSE,FALSE
1597,EfmR4e1tmjC5_ZQOgfnYrg,71,"['Restaurants', 'Italian']",Restaurants,"[{'alias': 'italian', 'title': 'Italian'}]",Phoenix,33.61077166,-111.9963345,85032,4.5,[],2,14882,1.012518352,0.004770864,5,0.00866819,-0.000268287,9,1,0.332776943,0.166666667,0.083333333,0.038573581,TRUE,FALSE,FALSE
1598,IVcJFeRGNWpn4sZv-mWpiA,25,"['Dive Bars', 'Bars', 'Nightlife', 'Restaurants']",Dive Bars,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",Tempe,33.40793,-111.92309,85282,4,[],1,17759,0.711055553,0.001407737,4,0.003885354,0.00028161,42,1,-0.31172355,0.085714286,-0.0875,-0.465388832,FALSE,FALSE,FALSE
1599,4YfXP-NxQXntqi0qAknU5g,57,"['Burgers', 'Mexican', 'Restaurants']",Burgers,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'burgers', 'title': 'Burgers'}]",Scottsdale,33.493231,-111.925713,85251,3.5,[],1,11522,1.115749954,0.004860267,4,0.016403402,-0.000718547,123,28,-0.489201494,-0.020325203,-0.215163934,-0.392782837,TRUE,FALSE,FALSE
1600,hDHYbekIzW-M5tljy1IP1Q,61,"['Sushi Bars', 'Japanese', 'Restaurants']",Sushi Bars,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",Phoenix,33.675232,-111.9797029,85050,4,[],2,4613,0.906866525,0.012356384,4,0.027530891,0.000661337,36,4,0.430470854,0.125,0.042857143,2.112499244,TRUE,FALSE,FALSE
1601,57YV3wsiNBp-aK25qjUeww,72,"['Pubs', 'Bars', 'Nightlife', 'Irish', 'Restaurants']",Pubs,"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",Chandler,33.34889,-111.87479,85224,4,[],2,16996,1.09696521,0.004177454,4,0.009884679,-9.45E-05,18,2,0.085068406,0.1,0.152777778,-0.086953674,TRUE,FALSE,FALSE
1602,Pv1H9KIGZTDgSaCDuTUjdQ,13,"['Chinese', 'Restaurants']",Chinese,"[{'alias': 'chinese', 'title': 'Chinese'}]",Phoenix,33.6037375,-112.0365984,85022,3.5,[],1,8393,1.273303489,0.00154891,4,0.002859526,-0.00036039,6,1,-0.396975265,-0.016666667,-0.041666667,-0.23596469,FALSE,FALSE,FALSE
1603,Wzm33GwGm_xosXZF6Jx1-w,7,"['Fast Food', 'Restaurants']",Fast Food,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",Scottsdale,33.495,-111.907,85251,3,[],1,9464,1.124858268,0.000739645,3,0.003803888,0.000381956,33,10,-0.929087307,-0.112121212,-0.196969697,-0.949001703,TRUE,TRUE,FALSE
1604,7_w9XmNhl_l0N3jN3F-qTQ,3,"['Burgers', 'Fast Food', 'Restaurants']",Burgers,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",Phoenix,33.37830353,-112.1017227,85041,2.5,[],1,14084,0.942809042,0.000213008,2,0.000639023,0.000803526,4,3,-0.967375391,-0.125,-0.0625,-0.727149682,FALSE,TRUE,FALSE
